filename,coarse_to_fine,seed,search_func,init_reduced,LBFGS_max_iter,LBFGS_max_eval,LBFGS_history_size,learning_rate,synth_iter,loss,synth_duration
fig16b,False,0,strong_wolfe,False,20,,100,1.0,319,0.000280645879684,22:51
fig4a,True,0,None,False,5,1.0,100,1.0,1574,0.0028414358384907,27:16
fig16b,False,1,None,True,10,,3,1.0,495,0.0003489523951429,15:57
fig16b,False,1,strong_wolfe,False,10,,10,0.01,1270,0.0012991678668186,46:08
fig4a,True,1,None,False,40,,100,1.0,352,0.0002858932712115,48:32
fig4a,False,0,strong_wolfe,True,40,1.0,3,1.0,221,0.0003013706009369,30:16
fig4a,True,0,strong_wolfe,False,10,,100,1.0,667,0.0005039870738983,27:00
fig16b,True,0,None,True,20,0.5,3,0.01,804,0.0076706032268702,25:37
fig16b,False,0,strong_wolfe,False,10,,3,1.0,522,0.0004143222176935,20:54
fig4a,True,0,strong_wolfe,True,40,1.0,3,1.0,361,0.000283077446511,49:41
fig16b,False,0,strong_wolfe,False,40,1.0,100,1.0,214,0.0002110691857524,25:51
fig16b,True,0,None,True,20,0.5,3,1.0,707,0.0004945623222738,24:39
fig4a,True,1,None,False,5,0.5,100,1.0,2001,0.0132387317717075,13:39
fig16b,True,0,strong_wolfe,True,40,1.0,3,1.0,253,0.0002902919077314,34:43
fig4a,False,0,strong_wolfe,False,10,1.0,3,0.01,1645,0.0011764857918024,58:25
fig16b,False,0,strong_wolfe,True,10,1.0,3,1.0,572,0.0005052651977166,20:13
fig4a,False,1,None,True,40,0.5,10,1.0,650,0.0013285278109833,41:35
fig4a,True,0,strong_wolfe,False,20,,100,0.01,868,0.000571493350435,1:13:13
fig4a,True,1,None,False,10,1.0,100,0.01,713,0.0159321445971727,24:46
fig4a,False,0,None,True,40,0.5,3,0.01,294,0.0073424209840595,20:15
fig4a,False,1,None,True,10,0.5,10,0.01,775,0.008922804147005,13:31
fig16b,False,0,None,True,20,0.5,10,0.01,713,0.0036864064168184,25:01
fig4a,True,1,None,False,40,0.5,100,0.01,437,0.0101120267063379,30:19
fig16b,False,0,strong_wolfe,True,10,1.0,100,0.01,1019,0.0016789648216217,35:32
fig4a,False,1,None,False,10,1.0,100,1.0,782,0.0005571882938966,26:45
fig16b,False,1,None,True,40,1.0,100,0.01,216,0.0040442519821226,27:55
fig4a,True,1,strong_wolfe,False,20,,100,0.01,948,0.000750996521674,1:19:30
fig4a,False,0,strong_wolfe,True,10,,100,1.0,546,0.0005188906216062,21:50
fig16b,False,0,strong_wolfe,False,5,1.0,100,1.0,911,0.0010591393802314,15:55
fig4a,False,1,None,True,10,,3,0.01,341,0.0089098205789923,12:09
fig16b,False,1,None,False,40,1.0,10,0.01,356,0.0024953379761427,49:44
fig4a,True,0,None,False,20,,3,1.0,403,0.000379185861675,27:59
fig16b,True,1,strong_wolfe,True,10,0.5,3,1.0,908,0.000758217589464,15:54
fig4a,False,0,None,False,5,1.0,3,1.0,1205,0.0011445377022027,20:41
fig4a,True,0,strong_wolfe,True,10,,3,0.01,1270,0.0007907599210739,53:17
fig4a,True,0,strong_wolfe,True,5,,3,0.01,2001,0.0061181397177278,43:39
fig16b,True,1,None,True,5,0.5,3,1.0,2001,0.0042375796474516,12:20
fig4a,True,0,None,False,20,1.0,100,1.0,423,0.0004525319382082,29:03
fig4a,True,0,strong_wolfe,False,20,0.5,3,0.01,1889,0.0012239625211805,1:06:29
fig4a,True,1,None,False,10,0.5,10,0.01,52,11.857049942016602,00:36
fig16b,False,0,strong_wolfe,False,10,0.5,10,0.01,2001,0.0028477245941758,38:13
fig4a,False,1,strong_wolfe,False,40,,3,1.0,259,0.0003185687819495,40:37
fig4a,False,0,None,True,10,0.5,3,1.0,1126,0.001033553504385,19:33
fig4a,False,0,strong_wolfe,False,10,,100,1.0,684,0.0004862153436988,27:22
fig16b,False,0,strong_wolfe,False,5,0.5,3,0.01,2001,0.024417070671916,19:17
fig16b,False,1,None,False,10,0.5,3,0.01,2001,0.0058290469460189,34:37
fig16b,True,1,strong_wolfe,True,20,,100,0.01,837,0.0005572803202085,1:04:52
fig4a,False,0,strong_wolfe,True,5,0.5,10,1.0,2001,0.0032642350997775,14:17
fig4a,False,1,strong_wolfe,True,5,0.5,3,1.0,2001,0.0030979455914348,14:19
fig16b,True,1,None,False,5,,100,0.01,2001,0.002247825730592,35:28
fig16b,False,0,None,False,5,,100,1.0,965,0.0006886061746627,16:45
fig16b,True,1,strong_wolfe,False,20,1.0,3,1.0,432,0.0003887203638441,29:50
fig16b,True,1,None,True,40,0.5,10,0.01,503,0.0030796080827713,34:18
fig16b,True,0,strong_wolfe,False,5,0.5,3,1.0,2001,0.0103581948205828,14:05
fig16b,False,0,strong_wolfe,False,10,0.5,3,0.01,2001,0.0028477245941758,38:52
fig4a,False,1,strong_wolfe,False,20,0.5,100,0.01,1656,0.0015780904795974,54:07
fig4a,True,0,None,True,20,0.5,3,1.0,776,0.0006213506567291,27:18
fig4a,False,0,None,True,10,0.5,100,0.01,583,0.0175320729613304,10:08
fig16b,True,0,strong_wolfe,False,10,0.5,3,1.0,1210,0.0009424024028703,21:22
fig4a,False,1,None,False,20,1.0,10,1.0,424,0.0004469058476388,26:13
fig16b,True,1,strong_wolfe,True,20,,10,0.01,837,0.0005572803202085,1:04:23
fig16b,True,1,strong_wolfe,True,10,1.0,100,0.01,1307,0.0011294870637357,46:14
fig4a,False,1,None,False,10,,10,1.0,716,0.0005378295318223,25:09
fig16b,False,0,strong_wolfe,True,5,,10,1.0,706,0.0010421877959743,14:52
fig4a,False,0,None,False,40,,10,1.0,252,0.0002930787450168,31:53
fig4a,False,1,None,True,40,,3,1.0,699,0.0002041038387687,1:37:39
fig4a,True,1,strong_wolfe,True,20,,100,1.0,349,0.0003572145360521,27:27
fig4a,False,0,None,False,5,0.5,100,1.0,2001,0.0147442203015089,13:49
fig4a,True,1,strong_wolfe,True,5,,3,1.0,982,0.0009483640897087,20:12
fig4a,True,0,strong_wolfe,True,10,0.5,100,0.01,2001,0.0024621074553579,40:00
fig16b,True,0,strong_wolfe,True,10,0.5,100,1.0,1006,0.0009779002284631,15:39
fig16b,True,1,strong_wolfe,False,10,,3,1.0,694,0.000372088572476,27:34
fig16b,True,0,None,False,10,,10,0.01,912,0.0031070655677467,31:55
fig4a,False,1,None,True,5,,3,0.01,630,0.0089205848053097,11:08
fig4a,False,1,strong_wolfe,False,10,0.5,10,1.0,1248,0.0013653259957209,21:55
fig4a,True,1,None,False,40,,10,1.0,352,0.0002858932712115,44:59
fig4a,True,1,None,True,20,,3,0.01,373,0.0106039652600884,26:01
fig4a,True,1,None,False,10,1.0,10,1.0,627,0.0005607771454378,19:27
fig4a,False,1,None,True,10,,3,1.0,977,0.0016512564616277,34:25
fig4a,False,0,strong_wolfe,True,20,1.0,10,0.01,797,0.0006895798142068,53:33
fig4a,True,1,strong_wolfe,True,10,0.5,100,0.01,1820,0.0020534286741167,36:43
fig4a,False,1,None,False,40,0.5,3,0.01,268,0.0210862159729003,18:42
fig16b,True,0,strong_wolfe,True,20,0.5,100,1.0,645,0.0005879735690541,22:41
fig4a,False,0,None,True,20,1.0,100,0.01,294,0.0073424209840595,20:20
fig16b,False,0,None,True,40,0.5,3,1.0,298,0.0003361584676895,20:21
fig16b,True,0,strong_wolfe,True,20,,10,1.0,361,0.0003718400839716,26:10
fig16b,True,0,None,True,5,,10,0.01,873,0.0060037905350327,15:33
fig16b,True,0,strong_wolfe,True,5,,10,1.0,992,0.0005180474836379,20:37
fig4a,True,1,None,True,20,1.0,10,1.0,628,0.0003833566734101,43:37
fig4a,False,0,None,False,40,1.0,3,0.01,363,0.0023099216632544,50:47
fig16b,True,1,strong_wolfe,True,10,1.0,10,1.0,666,0.0005089561454951,23:13
fig16b,True,1,strong_wolfe,False,5,,3,1.0,1215,0.0006375011289492,25:41
fig4a,False,1,None,True,5,,100,0.01,630,0.0089205848053097,11:05
fig4a,True,1,strong_wolfe,True,40,1.0,10,0.01,466,0.0006264676922,59:27
fig16b,True,0,strong_wolfe,True,5,,3,0.01,1829,0.0015959490556269,40:11
fig16b,True,0,strong_wolfe,True,5,0.5,3,1.0,2001,0.0034153680317103,14:07
fig4a,True,0,None,False,10,1.0,3,1.0,912,0.0005505393492057,27:58
fig16b,True,1,None,True,5,,3,1.0,952,0.0008466899162158,16:50
fig16b,False,1,strong_wolfe,True,20,1.0,100,0.01,928,0.0005959278205409,1:03:52
fig4a,False,0,None,True,5,0.5,100,0.01,482,0.1250434815883636,02:58
fig4a,False,1,None,True,5,,100,1.0,1560,0.0022319804411381,24:21
fig4a,False,1,strong_wolfe,True,5,1.0,10,0.01,1928,0.0019101235084235,39:14
fig4a,False,1,None,True,10,,10,0.01,341,0.0089098205789923,11:59
fig16b,True,0,strong_wolfe,False,20,1.0,3,0.01,992,0.000614300428424,1:00:57
fig4a,True,0,None,False,40,1.0,10,0.01,282,0.0080732768401503,39:25
fig16b,True,0,None,True,20,0.5,10,0.01,804,0.0076706032268702,25:37
fig4a,True,0,strong_wolfe,False,10,1.0,10,0.01,1889,0.0012239625211805,1:06:17
fig4a,False,0,None,True,20,1.0,100,1.0,396,0.0004345187335275,24:28
fig16b,True,0,strong_wolfe,False,40,,100,1.0,242,0.0001845076913014,36:56
fig4a,False,1,strong_wolfe,False,40,1.0,100,0.01,659,0.0005344469100236,1:27:22
fig4a,True,0,None,False,20,,3,0.01,391,0.0114080486819148,27:30
fig16b,True,0,strong_wolfe,False,20,0.5,10,0.01,1431,0.0014208228094503,46:10
fig4a,False,0,None,True,40,,10,1.0,247,0.000305925408611,34:40
fig4a,False,1,None,True,20,0.5,100,0.01,374,0.008911564014852,13:09
fig16b,True,1,None,True,20,,3,1.0,416,0.0002343351807212,29:22
fig4a,True,0,strong_wolfe,False,5,0.5,10,1.0,2001,0.0093068024143576,13:48
fig16b,False,1,strong_wolfe,True,5,,100,0.01,1343,0.0024616797454655,29:25
fig16b,True,1,strong_wolfe,False,40,0.5,3,1.0,432,0.0003887203638441,30:40
fig16b,False,0,strong_wolfe,False,40,0.5,10,1.0,345,0.0002998004492837,24:16
fig4a,False,1,strong_wolfe,False,5,,10,1.0,1100,0.0011587375774979,22:58
fig4a,True,1,strong_wolfe,False,20,1.0,10,0.01,1117,0.0010627701412886,1:16:24
fig4a,True,1,strong_wolfe,True,5,,100,0.01,1812,0.001435742364265,35:26
fig4a,True,1,strong_wolfe,True,40,0.5,100,1.0,403,0.0003924856137018,28:02
fig16b,True,0,None,True,5,1.0,3,1.0,1175,0.0009395654778927,18:51
fig4a,True,0,None,True,20,0.5,100,0.01,631,0.01303740311414,21:38
fig16b,True,0,strong_wolfe,False,20,0.5,100,0.01,1431,0.0014208228094503,51:15
fig4a,True,0,strong_wolfe,False,5,1.0,3,1.0,1116,0.0011884665582329,19:28
fig16b,False,1,None,True,40,1.0,10,1.0,197,0.000150715073687,26:36
fig4a,False,1,None,False,40,0.5,10,1.0,424,0.0004469058476388,29:36
fig4a,False,1,None,False,40,,10,0.01,335,0.011301452293992,43:06
fig16b,False,1,None,True,20,,100,0.01,373,0.0040464461781084,26:18
fig16b,True,1,strong_wolfe,False,5,0.5,100,1.0,2001,0.008487825281918,12:21
fig4a,True,1,strong_wolfe,False,20,0.5,10,0.01,1634,0.0013935746392235,57:35
fig4a,False,0,None,False,20,1.0,10,0.01,689,0.0023141345009207,47:58
fig4a,True,0,None,True,10,0.5,100,1.0,1020,0.0012002702569589,17:29
fig4a,True,0,None,False,5,0.5,3,0.01,2001,0.054721362888813,13:28
fig4a,False,1,strong_wolfe,True,5,0.5,100,1.0,2001,0.0030979455914348,14:06
fig16b,True,0,None,True,20,,10,0.01,627,0.0010679672705009,40:02
fig16b,True,1,None,True,10,1.0,3,1.0,658,0.0006318690138868,22:47
fig4a,False,1,strong_wolfe,True,40,0.5,3,1.0,374,0.0004078797355759,26:02
fig16b,True,0,None,True,40,0.5,100,0.01,571,0.0018067936180159,39:32
fig16b,True,1,None,False,5,0.5,3,0.01,52,22.561277389526367,00:24
fig16b,True,0,None,False,5,1.0,100,0.01,1229,0.011776678264141,19:08
fig4a,False,1,None,True,20,0.5,3,0.01,374,0.008911564014852,12:53
fig4a,True,0,strong_wolfe,False,10,0.5,100,0.01,2001,0.0047697988338768,39:09
fig4a,True,1,None,True,5,0.5,10,0.01,2001,0.0206132102757692,13:38
fig4a,False,1,strong_wolfe,False,5,0.5,10,1.0,2001,0.0134635483846068,12:47
fig16b,True,0,strong_wolfe,False,5,1.0,100,1.0,1210,0.0009424024028703,18:54
fig16b,True,0,strong_wolfe,True,40,,100,1.0,253,0.0003758371749427,38:40
fig16b,False,0,strong_wolfe,False,5,,3,1.0,894,0.0006413204828277,18:43
fig16b,False,0,None,False,40,1.0,3,1.0,218,0.0002685301587916,27:45
fig16b,False,1,None,True,10,,100,0.01,694,0.0040484922938048,24:09
fig16b,False,1,None,True,10,,3,0.01,694,0.0040484922938048,22:31
fig16b,False,0,None,True,5,0.5,3,0.01,2001,0.0162158999592065,12:02
fig4a,False,0,None,False,20,0.5,10,1.0,747,0.0005522705614566,25:46
fig4a,False,1,strong_wolfe,True,20,0.5,3,0.01,1251,0.0013118953211233,39:24
fig4a,False,0,strong_wolfe,False,10,0.5,100,0.01,2001,0.0099467681720852,35:30
fig4a,False,1,None,False,20,1.0,3,0.01,268,0.0210862159729003,18:34
fig4a,False,1,None,True,40,1.0,3,1.0,613,0.0004460212367121,1:24:38
fig4a,False,0,None,True,20,1.0,3,1.0,396,0.0004345187335275,27:23
fig4a,True,1,None,True,40,0.5,3,0.01,346,0.0123740630224347,23:58
fig4a,True,0,strong_wolfe,True,40,,10,0.01,458,0.0004958470817655,1:15:13
fig4a,True,1,None,True,10,1.0,3,1.0,759,0.0007286423933692,23:17
fig4a,True,1,None,True,10,0.5,10,0.01,294,0.0376236774027347,05:15
fig16b,True,1,strong_wolfe,False,40,1.0,3,1.0,266,0.0003026884514838,31:48
fig16b,False,0,None,False,10,1.0,100,1.0,606,0.0005274261930026,21:17
fig16b,True,0,strong_wolfe,True,20,0.5,10,0.01,1202,0.0011070383479818,38:59
fig4a,False,1,strong_wolfe,True,10,0.5,10,0.01,1928,0.0019101235084235,38:57
fig4a,True,1,None,False,5,,10,0.01,52,11.857048034667969,00:35
fig4a,True,0,strong_wolfe,True,5,,3,1.0,1071,0.0008823894895613,22:20
fig4a,True,0,None,True,20,,3,0.01,299,0.0103359362110495,20:58
fig16b,True,1,None,False,40,0.5,10,1.0,380,0.0002609659568406,26:30
fig4a,True,1,strong_wolfe,True,10,,10,0.01,1201,0.0010192458285018,49:22
fig16b,True,1,None,False,40,,3,0.01,321,0.0044407127425074,40:42
fig16b,False,1,None,True,20,0.5,10,0.01,766,0.0040487349033355,26:46
fig16b,True,1,None,False,20,1.0,3,1.0,380,0.0002609659568406,26:23
fig16b,True,1,strong_wolfe,False,20,1.0,3,0.01,921,0.0006332594202831,57:36
fig16b,False,0,strong_wolfe,False,5,,3,0.01,2001,0.0017979575786739,43:06
fig4a,True,1,None,False,40,0.5,10,1.0,489,0.0003923785698134,34:07
fig4a,False,1,None,False,40,,100,0.01,335,0.011301452293992,46:27
fig4a,False,0,None,True,5,,10,0.01,664,0.0115510495379567,10:49
fig4a,False,1,None,True,5,0.5,10,0.01,2001,0.0150689939036965,13:26
fig4a,False,0,None,True,5,,3,0.01,664,0.0115510495379567,11:42
fig16b,True,1,None,False,10,0.5,3,0.01,2001,0.0055325520224869,34:28
fig16b,False,0,strong_wolfe,True,5,1.0,100,1.0,828,0.0011302446946501,14:26
fig16b,False,1,None,False,10,1.0,10,1.0,603,0.0003797849349211,20:36
fig4a,True,1,strong_wolfe,True,5,1.0,100,0.01,1820,0.0020534286741167,36:37
fig4a,False,1,None,True,5,1.0,3,0.01,775,0.008922804147005,13:22
fig4a,True,1,None,False,40,1.0,3,1.0,272,0.0002822952228598,34:14
fig4a,False,1,None,False,20,0.5,100,0.01,508,0.0211013481020927,17:56
fig16b,True,1,strong_wolfe,True,5,0.5,100,0.01,2001,0.010975768789649,22:02
fig16b,True,1,None,True,40,,10,1.0,237,0.0002287311508553,29:51
fig16b,False,1,None,True,40,1.0,3,0.01,216,0.0040442519821226,30:21
fig16b,False,1,strong_wolfe,False,40,0.5,100,0.01,995,0.0005807190318591,55:40
fig4a,False,1,None,False,5,,3,1.0,1130,0.0009736437350511,20:00
fig4a,False,1,strong_wolfe,True,10,1.0,10,1.0,582,0.0006445369217544,20:06
fig4a,True,0,strong_wolfe,True,10,0.5,10,1.0,1021,0.0007966022239997,16:38
fig16b,False,1,strong_wolfe,True,10,,100,0.01,933,0.0015430022031068,39:17
fig4a,False,1,strong_wolfe,True,20,0.5,10,0.01,1251,0.0013118953211233,40:39
fig4a,True,0,None,True,40,1.0,3,1.0,283,0.0003235285694245,37:49
fig16b,False,0,None,True,10,,100,0.01,647,0.0036849963944405,22:39
fig16b,True,0,None,True,20,1.0,3,1.0,366,0.0002876669750548,24:53
fig16b,True,1,None,False,40,0.5,3,1.0,380,0.0002609659568406,24:14
fig4a,True,1,None,True,40,0.5,10,1.0,628,0.0003833566734101,43:26
fig16b,False,1,None,False,10,,100,1.0,554,0.0003592043067328,19:32
fig16b,True,0,None,False,40,,10,0.01,372,0.0017957939999178,46:13
fig16b,True,1,strong_wolfe,False,10,1.0,100,1.0,774,0.0005100793787278,27:01
fig16b,True,1,strong_wolfe,False,5,0.5,10,0.01,2001,0.0232525411993265,21:40
fig16b,False,0,strong_wolfe,True,20,1.0,3,0.01,756,0.0009572489070706,52:17
fig16b,True,1,strong_wolfe,False,5,1.0,10,1.0,1275,0.00086581351934,22:26
fig16b,True,1,strong_wolfe,False,40,1.0,10,1.0,266,0.0003026884514838,36:17
fig4a,False,0,None,False,5,,100,0.01,2001,0.006174886599183,34:51
fig4a,True,1,strong_wolfe,False,5,1.0,100,0.01,2001,0.0073831495828926,39:03
fig4a,True,1,None,False,5,,100,1.0,1002,0.0010264231823384,17:49
fig4a,True,1,None,True,40,,10,0.01,201,0.0051622996106743,27:47
fig4a,True,1,strong_wolfe,False,10,0.5,100,0.01,2001,0.0073831495828926,38:51
fig4a,False,0,strong_wolfe,True,10,0.5,100,1.0,1022,0.0010005768854171,17:46
fig16b,False,1,strong_wolfe,False,10,0.5,3,1.0,1200,0.0007235847297124,21:02
fig4a,True,1,strong_wolfe,True,10,0.5,3,1.0,1290,0.0022260113619267,22:26
fig4a,True,1,strong_wolfe,True,20,1.0,10,0.01,1016,0.0007970941951498,1:08:53
fig4a,False,0,None,False,20,0.5,3,1.0,747,0.0005522705614566,26:09
fig16b,True,1,strong_wolfe,True,5,,10,1.0,1036,0.0006785201840102,19:55
fig16b,True,1,None,True,20,1.0,10,1.0,368,0.000415116752265,25:44
fig4a,True,1,strong_wolfe,True,5,1.0,100,1.0,1290,0.0022260113619267,20:47
fig4a,False,1,strong_wolfe,True,5,1.0,3,0.01,1928,0.0019101235084235,39:00
fig16b,False,1,strong_wolfe,True,5,1.0,3,1.0,873,0.001122377696447,15:07
fig16b,True,0,None,True,40,,10,1.0,243,0.0003906048950739,31:20
fig4a,True,1,strong_wolfe,True,20,,10,0.01,629,0.0007282973965629,52:29
fig4a,False,0,None,True,5,1.0,3,1.0,1126,0.001033553504385,19:01
fig4a,True,0,strong_wolfe,True,20,,100,1.0,338,0.0003580971970222,26:21
fig16b,False,1,None,True,20,,100,1.0,313,0.0002033190103247,21:39
fig16b,True,0,strong_wolfe,False,20,,100,1.0,404,0.0002611151430755,31:19
fig16b,True,0,strong_wolfe,True,10,,3,1.0,568,0.0004374977143015,23:10
fig16b,True,1,strong_wolfe,True,10,,10,0.01,1078,0.0011546193854883,44:45
fig4a,False,0,strong_wolfe,True,5,1.0,10,1.0,1022,0.0010005768854171,17:51
fig4a,True,0,strong_wolfe,True,40,0.5,10,1.0,291,0.0014917800435796,16:57
fig4a,True,0,None,True,5,1.0,10,0.01,918,0.0072715240530669,15:49
fig16b,False,0,None,False,10,,3,1.0,582,0.0004552905156742,20:20
fig4a,True,0,strong_wolfe,True,40,0.5,10,0.01,1035,0.0007457310566678,1:11:49
fig16b,True,1,strong_wolfe,True,20,0.5,3,1.0,666,0.0005089561454951,23:28
fig4a,False,1,strong_wolfe,True,10,,3,1.0,514,0.0006099195452407,20:55
fig4a,True,0,None,True,10,,10,0.01,510,0.0078528337180614,17:58
fig16b,True,1,None,True,20,1.0,100,0.01,503,0.0030796080827713,35:00
fig4a,True,0,None,True,40,0.5,100,0.01,348,0.0082924664020538,24:39
fig4a,False,1,None,False,40,,100,1.0,263,0.0003181355423294,35:32
fig16b,False,1,strong_wolfe,False,5,1.0,100,1.0,1200,0.0007235847297124,21:00
fig16b,False,1,None,False,40,1.0,100,1.0,206,0.0001979842490982,27:54
fig4a,True,1,None,True,5,0.5,3,1.0,1671,0.0056375679560005,11:09
fig16b,False,0,strong_wolfe,True,20,1.0,10,1.0,317,0.0004242165887262,21:50
fig16b,False,0,None,True,10,,3,0.01,647,0.0036849963944405,22:37
fig16b,True,0,None,True,10,,10,0.01,736,0.0092002553865313,23:10
fig16b,True,0,strong_wolfe,False,10,,3,0.01,1370,0.0009979343740269,57:13
fig4a,False,0,strong_wolfe,False,5,1.0,3,0.01,2001,0.0099467681720852,37:42
fig4a,True,1,strong_wolfe,True,40,,3,0.01,387,0.0005550265777856,1:01:01
fig4a,False,1,strong_wolfe,True,10,0.5,100,1.0,962,0.0011239292798563,16:52
fig4a,True,1,strong_wolfe,False,40,0.5,100,0.01,1117,0.0010627701412886,1:16:33
fig16b,False,0,strong_wolfe,True,5,0.5,3,1.0,1730,0.0028449425008147,11:59
fig4a,True,1,strong_wolfe,False,5,,10,0.01,2001,0.0056581082753837,40:05
fig16b,True,0,strong_wolfe,False,40,0.5,100,1.0,418,0.000432184402598,29:02
fig4a,False,1,strong_wolfe,True,20,,100,1.0,336,0.0003950899990741,26:39
fig4a,False,1,None,True,20,0.5,10,1.0,1068,0.0016775587573647,36:28
fig4a,False,1,strong_wolfe,True,5,,100,0.01,1818,0.0018447921611368,39:50
fig16b,True,1,None,False,20,0.5,10,1.0,702,0.0005178347928449,21:40
fig4a,True,1,None,False,40,,3,1.0,352,0.0002858932712115,48:23
fig16b,False,1,None,False,10,,10,1.0,554,0.0003592043067328,19:10
fig16b,True,0,strong_wolfe,False,10,0.5,10,0.01,2001,0.0042141918092966,38:13
fig4a,True,1,strong_wolfe,True,20,0.5,10,1.0,650,0.0005369415739551,22:41
fig16b,True,1,None,True,20,,10,0.01,507,0.0023199156858026,35:35
fig16b,True,1,None,False,40,,100,0.01,321,0.0044407127425074,45:25
fig4a,True,0,None,False,10,0.5,3,1.0,1574,0.0028414358384907,27:04
fig4a,True,1,strong_wolfe,False,40,0.5,100,1.0,426,0.0004116639320272,29:35
fig4a,True,0,None,False,20,0.5,3,1.0,912,0.0005505393492057,31:42
fig4a,True,1,None,True,20,,10,1.0,478,0.0003723459085449,32:42
fig4a,True,1,strong_wolfe,True,5,,10,1.0,982,0.0009483640897087,20:26
fig16b,True,0,None,False,10,,100,0.01,912,0.0031070655677467,32:03
fig4a,False,1,strong_wolfe,True,5,1.0,10,1.0,962,0.0011239292798563,16:42
fig16b,True,1,strong_wolfe,True,10,1.0,10,0.01,1307,0.0011294870637357,46:36
fig16b,False,0,strong_wolfe,False,40,,3,0.01,418,0.0004147541185375,1:02:15
fig4a,False,0,strong_wolfe,True,20,,3,1.0,332,0.0003586952516343,24:18
fig4a,True,0,None,False,20,0.5,10,0.01,845,0.0137589201331138,29:24
fig16b,False,0,strong_wolfe,False,20,,3,0.01,720,0.0005386582342907,1:01:46
fig4a,True,1,None,True,20,0.5,100,1.0,759,0.0007286423933692,25:44
fig16b,False,0,None,True,5,1.0,100,1.0,777,0.000840698601678,13:28
fig16b,False,0,strong_wolfe,False,40,,100,1.0,201,0.0002057584933936,30:48
fig4a,False,0,None,False,5,0.5,10,1.0,2001,0.0147442203015089,13:20
fig16b,False,0,None,True,40,0.5,3,0.01,426,0.0031171657610684,27:17
fig4a,False,1,strong_wolfe,False,20,,10,0.01,978,0.0006338701350614,1:22:38
fig16b,False,0,None,False,5,,10,1.0,965,0.0006886061746627,16:59
fig4a,False,1,None,False,20,,3,0.01,257,0.0210850704461336,18:12
fig16b,False,0,strong_wolfe,False,5,0.5,10,0.01,2001,0.024417070671916,21:34
fig16b,False,0,None,True,20,,3,1.0,288,0.0003297714865766,19:56
fig4a,True,0,None,False,20,0.5,10,1.0,912,0.0005505393492057,31:58
fig16b,False,1,strong_wolfe,True,20,1.0,100,1.0,333,0.0002821669913828,23:01
fig4a,True,1,strong_wolfe,True,5,,3,0.01,1812,0.001435742364265,35:02
fig16b,False,0,None,True,5,1.0,3,0.01,1343,0.0044014193117618,23:05
fig4a,True,1,None,False,10,,10,0.01,690,0.0135766603052616,24:08
fig16b,False,1,strong_wolfe,True,40,1.0,100,0.01,564,0.0003110650577582,1:11:52
fig4a,False,0,strong_wolfe,False,5,1.0,100,1.0,1283,0.0010413415729999,22:33
fig4a,False,0,None,False,10,1.0,10,1.0,747,0.0005522705614566,23:14
fig4a,True,1,None,False,20,,3,1.0,407,0.000422133365646,28:22
fig16b,True,1,strong_wolfe,True,5,0.5,10,0.01,2001,0.010975768789649,21:52
fig16b,True,0,strong_wolfe,True,20,0.5,100,0.01,1202,0.0011070383479818,42:47
fig16b,False,1,strong_wolfe,False,20,1.0,3,1.0,378,0.0002721080963965,26:04
fig16b,True,1,None,False,10,1.0,10,1.0,702,0.0005178347928449,24:27
fig16b,True,0,strong_wolfe,False,10,,10,0.01,1370,0.0009979343740269,57:06
fig16b,False,0,None,False,40,1.0,10,1.0,218,0.0002685301587916,30:21
fig16b,True,0,strong_wolfe,False,10,,100,0.01,1370,0.0009979343740269,50:37
fig16b,True,0,None,True,5,0.5,100,1.0,2001,0.0134669067338109,13:16
fig4a,True,1,None,False,40,0.5,3,0.01,437,0.0101120267063379,27:52
fig4a,True,1,strong_wolfe,True,40,0.5,3,1.0,403,0.0003924856137018,27:47
fig16b,False,0,None,False,40,0.5,10,0.01,568,0.001872181543149,39:50
fig16b,False,1,None,True,40,,3,1.0,193,0.0001516532793175,26:06
fig4a,True,1,strong_wolfe,False,10,0.5,10,0.01,2001,0.0073831495828926,35:32
fig16b,False,1,None,False,40,0.5,10,0.01,505,0.0042611020617187,31:53
fig4a,True,0,strong_wolfe,False,5,,3,1.0,1037,0.0009906911291182,21:48
fig16b,True,1,strong_wolfe,False,20,,3,0.01,830,0.0006337740342132,1:10:12
fig4a,True,1,None,False,20,1.0,100,1.0,489,0.0003923785698134,34:27
fig16b,False,0,None,False,40,1.0,10,0.01,322,0.0016265125013887,37:44
fig16b,True,1,strong_wolfe,True,10,0.5,10,1.0,908,0.000758217589464,14:34
fig4a,True,0,None,True,10,,3,0.01,510,0.0078528337180614,17:47
fig4a,True,1,None,True,5,,3,0.01,756,0.0078338850289583,13:29
fig4a,False,1,None,False,10,0.5,100,0.01,976,0.0225474461913108,16:45
fig16b,True,1,strong_wolfe,True,40,0.5,100,0.01,897,0.0006568988319486,1:00:32
fig16b,False,1,None,False,10,0.5,3,1.0,1051,0.0008314757142215,18:01
fig16b,False,1,strong_wolfe,True,20,0.5,3,1.0,598,0.0003746904840227,19:17
fig16b,True,1,strong_wolfe,True,20,1.0,100,1.0,434,0.0004356613208074,30:05
fig16b,False,0,strong_wolfe,True,40,1.0,10,1.0,192,0.0003623091324698,26:34
fig4a,False,1,strong_wolfe,True,10,1.0,10,0.01,1251,0.0013118953211233,44:01
fig4a,True,1,None,False,20,0.5,3,1.0,627,0.0005607771454378,21:24
