image_name,model,layer,scheduler,optimizer,max_iter,lr,device,loss_func,image_path,seed,loss,penalty,orig_image_category,met_image_category,pearson_corr
macaque,ResNet50,layer2,,Adam,12000,0.01,cuda:0,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-macaque_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-1.0e-02_sch-None.svg,0,0.0003676484921015799,0.00008678243466420099,guenon,guenon,0.9937330683146063
macaque,ResNet50,layer2,StepLR-1000,Adam,12000,0.01,cuda:0,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-macaque_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-1.0e-02_sch-StepLR-1000.svg,0,0.000012468593013181817,1.1304233243913941e-10,guenon,guenon,0.9997828473987054
macaque,ResNet50,layer2,StepLR-3000,Adam,12000,0.01,cuda:0,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-macaque_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-1.0e-02_sch-StepLR-3000.svg,0,4.635638106265105e-6,5.4530588045054174e-8,guenon,guenon,0.9999193399477672
macaque,ResNet50,layer2,,Adam,12000,0.003,cuda:0,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-macaque_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-3.0e-03_sch-None.svg,0,0.000019175895431544632,4.6001705413800664e-6,guenon,guenon,0.9996739830733387
macaque,ResNet50,layer2,StepLR-1000,Adam,12000,0.003,cuda:0,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-macaque_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-3.0e-03_sch-StepLR-1000.svg,0,0.00019643324776552618,4.783451412748718e-9,guenon,guenon,0.9965766103422653
macaque,ResNet50,layer2,StepLR-3000,Adam,12000,0.003,cuda:0,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-macaque_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-3.0e-03_sch-StepLR-3000.svg,0,7.633075256308075e-6,2.461346237936368e-9,guenon,guenon,0.9998670516832223
macaque,ResNet50,layer2,,Adam,12000,0.01,cuda:0,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-macaque_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-1.0e-02_sch-None.svg,1,0.0003232260642107576,0.000025335450118291192,guenon,guenon,0.9944078870466406
macaque,ResNet50,layer2,StepLR-1000,Adam,12000,0.01,cuda:0,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-macaque_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-1.0e-02_sch-StepLR-1000.svg,1,0.000012100454114261083,1.6315612749728814e-10,guenon,guenon,0.9997892489019334
macaque,ResNet50,layer2,StepLR-3000,Adam,12000,0.01,cuda:0,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-macaque_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-1.0e-02_sch-StepLR-3000.svg,1,3.8800462789367884e-6,7.844376703758371e-9,guenon,guenon,0.9999324339629304
macaque,ResNet50,layer2,,Adam,12000,0.003,cuda:0,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-macaque_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-3.0e-03_sch-None.svg,1,0.000012837846952606924,1.0951414424198447e-6,guenon,guenon,0.999778410959832
macaque,ResNet50,layer2,StepLR-1000,Adam,12000,0.003,cuda:0,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-macaque_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-3.0e-03_sch-StepLR-1000.svg,1,0.00020140456035733223,5.57769030962163e-9,guenon,guenon,0.996489626213535
macaque,ResNet50,layer2,StepLR-3000,Adam,12000,0.003,cuda:0,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-macaque_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-3.0e-03_sch-StepLR-3000.svg,1,8.029538548726123e-6,6.751788106384993e-8,guenon,guenon,0.9998602531322864
macaque,ResNet50,layer2,StepLR-1000,Adam,12000,0.1,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-macaque_cpu_seed-0_iter-12000_loss-mse_opt-Adam_lr-1.0e-01_sch-StepLR-1000.svg,0,0.0009624454542063177,2.703124124536771e-8,guenon,"guenon,macaque",0.983142523002203
macaque,ResNet50,layer2,StepLR-3000,Adam,12000,0.1,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-macaque_cpu_seed-0_iter-12000_loss-mse_opt-Adam_lr-1.0e-01_sch-StepLR-3000.svg,0,0.0006148125976324081,0.000044917240302311257,guenon,"guenon,macaque",0.9893374656920729
macaque,ResNet50,layer2,StepLR-5000,Adam,12000,0.1,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-macaque_cpu_seed-0_iter-12000_loss-mse_opt-Adam_lr-1.0e-01_sch-StepLR-5000.svg,0,0.0014800492208451033,0.000036573994293576106,guenon,"guenon,macaque",0.9740438204699382
macaque,ResNet50,layer2,StepLR-5000,Adam,12000,0.01,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-macaque_cpu_seed-0_iter-12000_loss-mse_opt-Adam_lr-1.0e-02_sch-StepLR-5000.svg,0,0.00001458386304875603,4.5898596567894856e-7,guenon,guenon,0.9997467816722969
macaque,ResNet50,layer2,StepLR-1000,Adam,12000,0.03,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-macaque_cpu_seed-0_iter-12000_loss-mse_opt-Adam_lr-3.0e-02_sch-StepLR-1000.svg,0,0.000029595656087622046,1.5670670316936253e-9,guenon,guenon,0.9994847673062884
macaque,ResNet50,layer2,StepLR-3000,Adam,12000,0.03,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-macaque_cpu_seed-0_iter-12000_loss-mse_opt-Adam_lr-3.0e-02_sch-StepLR-3000.svg,0,0.00002294547994097229,3.676485448522726e-6,guenon,guenon,0.9996068640371089
macaque,ResNet50,layer2,StepLR-5000,Adam,12000,0.03,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-macaque_cpu_seed-0_iter-12000_loss-mse_opt-Adam_lr-3.0e-02_sch-StepLR-5000.svg,0,0.00020790057897102088,0.00003472903335932642,guenon,guenon,0.9964340357338567
macaque,ResNet50,layer2,StepLR-1000,Adam,12000,0.1,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-macaque_cpu_seed-1_iter-12000_loss-mse_opt-Adam_lr-1.0e-01_sch-StepLR-1000.svg,1,0.0009582455386407673,2.7180062645015823e-8,guenon,"guenon,macaque",0.9832199495478956
macaque,ResNet50,layer2,StepLR-3000,Adam,12000,0.1,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-macaque_cpu_seed-1_iter-12000_loss-mse_opt-Adam_lr-1.0e-01_sch-StepLR-3000.svg,1,0.0006014842656441033,0.00003904201366822235,guenon,"guenon,macaque",0.9895574847056874
macaque,ResNet50,layer2,StepLR-5000,Adam,12000,0.1,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-macaque_cpu_seed-1_iter-12000_loss-mse_opt-Adam_lr-1.0e-01_sch-StepLR-5000.svg,1,0.0015948315849527717,0.00014068762538954616,guenon,"guenon,macaque",0.9721928974901183
macaque,ResNet50,layer2,StepLR-5000,Adam,12000,0.01,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-macaque_cpu_seed-1_iter-12000_loss-mse_opt-Adam_lr-1.0e-02_sch-StepLR-5000.svg,1,0.00001511277150711976,8.345023729816603e-7,guenon,guenon,0.9997381488386071
macaque,ResNet50,layer2,StepLR-1000,Adam,12000,0.03,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-macaque_cpu_seed-1_iter-12000_loss-mse_opt-Adam_lr-3.0e-02_sch-StepLR-1000.svg,1,0.000020166717149550095,1.2469877352927483e-9,guenon,guenon,0.9996489658765318
macaque,ResNet50,layer2,StepLR-3000,Adam,12000,0.03,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-macaque_cpu_seed-1_iter-12000_loss-mse_opt-Adam_lr-3.0e-02_sch-StepLR-3000.svg,1,0.000035159588151145726,5.89253795624245e-6,guenon,guenon,0.999398248143344
macaque,ResNet50,layer2,StepLR-5000,Adam,12000,0.03,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-macaque_cpu_seed-1_iter-12000_loss-mse_opt-Adam_lr-3.0e-02_sch-StepLR-5000.svg,1,0.0002264689392177388,0.00003876651680911891,guenon,guenon,0.9961176974097095
parrot,ResNet50,layer2,None,Adam,12000,0.01,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-parrot_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-1.0e-02_sch-None.svg,0,0.00027059324202127755,9.884813152893912e-6,macaw,macaw,0.9947886293282344
parrot,ResNet50,layer2,StepLR-1000,Adam,12000,0.01,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-parrot_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-1.0e-02_sch-StepLR-1000.svg,0,0.00004843137503485195,9.554893543040066e-10,macaw,macaw,0.9990670617210428
parrot,ResNet50,layer2,StepLR-3000,Adam,12000,0.01,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-parrot_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-1.0e-02_sch-StepLR-3000.svg,0,0.000017480191672802903,2.6292164889696323e-8,macaw,macaw,0.9996632957857297
parrot,ResNet50,layer2,None,Adam,12000,0.001,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-parrot_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-1.0e-03_sch-None.svg,0,0.000030102626624284312,3.498310618965661e-8,macaw,macaw,0.9994202613939643
parrot,ResNet50,layer2,StepLR-1000,Adam,12000,0.001,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-parrot_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-1.0e-03_sch-StepLR-1000.svg,0,0.0006107526132836938,2.1318322662722267e-9,macaw,macaw,0.9882624359945118
parrot,ResNet50,layer2,StepLR-3000,Adam,12000,0.001,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-parrot_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-1.0e-03_sch-StepLR-3000.svg,0,0.00004948591231368482,5.1650026478000655e-9,macaw,macaw,0.9990466339328837
parrot,ResNet50,layer2,None,Adam,12000,0.0001,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-parrot_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-1.0e-04_sch-None.svg,0,0.0005826704436913133,6.659250040286224e-9,macaw,macaw,0.9887954435569453
parrot,ResNet50,layer2,StepLR-3000,Adam,12000,0.0001,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-parrot_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-1.0e-04_sch-StepLR-3000.svg,0,0.0016300453571602702,4.0412020951841043e-11,macaw,macaw,0.9688249534155343
parrot,ResNet50,layer2,None,Adam,12000,0.003,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-parrot_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-3.0e-03_sch-None.svg,0,0.00003791862400248647,2.2828464807389537e-6,macaw,macaw,0.9992742174292294
parrot,ResNet50,layer2,StepLR-1000,Adam,12000,0.003,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-parrot_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-3.0e-03_sch-StepLR-1000.svg,0,0.00010825532808667049,1.8310192251291824e-9,macaw,macaw,0.9979137122871671
parrot,ResNet50,layer2,StepLR-3000,Adam,12000,0.003,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-parrot_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-3.0e-03_sch-StepLR-3000.svg,0,0.00002818953726091422,7.324207906833635e-9,macaw,macaw,0.9994570609585093
parrot,ResNet50,layer2,None,Adam,12000,0.0003,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-parrot_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-3.0e-04_sch-None.svg,0,0.00006753054185537621,1.236226854217648e-8,macaw,macaw,0.9986989150536667
parrot,ResNet50,layer2,StepLR-1000,Adam,12000,0.0003,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-parrot_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-3.0e-04_sch-StepLR-1000.svg,0,0.001912693027406931,3.251158717243463e-11,macaw,macaw,0.9634927782895674
parrot,ResNet50,layer2,StepLR-3000,Adam,12000,0.0003,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-parrot_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-3.0e-04_sch-StepLR-3000.svg,0,0.000451350468210876,5.4354649670074195e-9,macaw,macaw,0.9913190418244429
parrot,ResNet50,layer2,None,Adam,12000,0.01,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-parrot_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-1.0e-02_sch-None.svg,1,0.0002913855423685163,2.8314689188846387e-6,macaw,macaw,0.9943714405393825
parrot,ResNet50,layer2,StepLR-1000,Adam,12000,0.01,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-parrot_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-1.0e-02_sch-StepLR-1000.svg,1,0.000038303780456772074,2.985025560064969e-10,macaw,macaw,0.9992618836205748
parrot,ResNet50,layer2,StepLR-3000,Adam,12000,0.01,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-parrot_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-1.0e-02_sch-StepLR-3000.svg,1,0.00001963241447811015,1.1196565452564755e-8,macaw,macaw,0.9996215576997745
parrot,ResNet50,layer2,None,Adam,12000,0.001,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-parrot_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-1.0e-03_sch-None.svg,1,0.000029356053346418776,3.048292995799784e-8,macaw,macaw,0.9994346107405381
parrot,ResNet50,layer2,StepLR-1000,Adam,12000,0.001,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-parrot_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-1.0e-03_sch-StepLR-1000.svg,1,0.0005338758928701282,1.7998151857767652e-9,macaw,macaw,0.989744453972887
parrot,ResNet50,layer2,StepLR-3000,Adam,12000,0.001,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-parrot_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-1.0e-03_sch-StepLR-3000.svg,1,0.000049813294026535004,9.202713258105177e-9,macaw,macaw,0.999040224722523
parrot,ResNet50,layer2,None,Adam,12000,0.0001,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-parrot_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-1.0e-04_sch-None.svg,1,0.0005244895583018661,8.714383881169852e-9,macaw,macaw,0.9899199056998422
parrot,ResNet50,layer2,StepLR-3000,Adam,12000,0.0001,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-parrot_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-1.0e-04_sch-StepLR-3000.svg,1,0.0015542727196589112,1.6224274701492902e-10,macaw,macaw,0.9703175741109742
parrot,ResNet50,layer2,None,Adam,12000,0.003,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-parrot_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-3.0e-03_sch-None.svg,1,0.000040884537156671286,1.023913455355796e-6,macaw,macaw,0.9992142735115563
parrot,ResNet50,layer2,StepLR-1000,Adam,12000,0.003,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-parrot_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-3.0e-03_sch-StepLR-1000.svg,1,0.0000998656905721873,1.4306722473378386e-9,macaw,macaw,0.998074710286328
parrot,ResNet50,layer2,StepLR-3000,Adam,12000,0.003,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-parrot_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-3.0e-03_sch-StepLR-3000.svg,1,0.000026829766284208745,1.941687344242382e-8,macaw,macaw,0.9994832374061442
parrot,ResNet50,layer2,None,Adam,12000,0.0003,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-parrot_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-3.0e-04_sch-None.svg,1,0.000059213361964793876,1.9537997886232006e-8,macaw,macaw,0.9988590977702521
parrot,ResNet50,layer2,StepLR-1000,Adam,12000,0.0003,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-parrot_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-3.0e-04_sch-StepLR-1000.svg,1,0.001829913817346096,1.3674681179076664e-11,macaw,macaw,0.9651604129329134
parrot,ResNet50,layer2,StepLR-3000,Adam,12000,0.0003,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer2_img-parrot_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-3.0e-04_sch-StepLR-3000.svg,1,0.0003769188479054719,5.582681428251135e-9,macaw,macaw,0.9927550845401533
macaque,ResNet50,layer3,,Adam,12000,0.01,cuda:0,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer3_img-macaque_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-1.0e-02_sch-None.svg,0,0.00009228885755874217,7.377714723588724e-7,guenon,guenon,0.9960779749366326
macaque,ResNet50,layer3,StepLR-1000,Adam,12000,0.01,cuda:0,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer3_img-macaque_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-1.0e-02_sch-StepLR-1000.svg,0,0.00013362668687477708,8.474897866816988e-11,guenon,"guenon,macaque",0.9943128566476704
macaque,ResNet50,layer3,StepLR-3000,Adam,12000,0.01,cuda:0,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer3_img-macaque_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-1.0e-02_sch-StepLR-3000.svg,0,0.00005191623495193198,4.05905957734376e-8,guenon,guenon,0.9977931584013322
macaque,ResNet50,layer3,,Adam,12000,0.003,cuda:0,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer3_img-macaque_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-3.0e-03_sch-None.svg,0,0.00006605286034755409,8.36732283460151e-8,guenon,guenon,0.9971911063048358
macaque,ResNet50,layer3,StepLR-3000,Adam,12000,0.003,cuda:0,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer3_img-macaque_0_seed-0_iter-12000_loss-mse_opt-Adam_lr-3.0e-03_sch-StepLR-3000.svg,0,0.0001005972153507173,4.953427445997249e-9,guenon,guenon,0.9957210172615725
macaque,ResNet50,layer3,,Adam,12000,0.01,cuda:0,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer3_img-macaque_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-1.0e-02_sch-None.svg,1,0.00012509067892096937,0.000024454684535157867,guenon,guenon,0.9947764439728066
macaque,ResNet50,layer3,StepLR-1000,Adam,12000,0.01,cuda:0,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer3_img-macaque_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-1.0e-02_sch-StepLR-1000.svg,1,0.00012941421300638467,9.675606149617266e-11,guenon,"guenon,macaque",0.9944919849352181
macaque,ResNet50,layer3,StepLR-3000,Adam,12000,0.01,cuda:0,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer3_img-macaque_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-1.0e-02_sch-StepLR-3000.svg,1,0.000047743764298502356,2.1106115966063044e-8,guenon,guenon,0.9979707271061972
macaque,ResNet50,layer3,,Adam,12000,0.003,cuda:0,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer3_img-macaque_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-3.0e-03_sch-None.svg,1,0.00006186390237417072,2.1589889342976676e-7,guenon,guenon,0.9973715539855177
macaque,ResNet50,layer3,StepLR-1000,Adam,12000,0.003,cuda:0,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer3_img-macaque_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-3.0e-03_sch-StepLR-1000.svg,1,0.0002617856953293085,3.177485011218728e-11,guenon,"guenon,macaque",0.9888368512721499
macaque,ResNet50,layer3,StepLR-3000,Adam,12000,0.003,cuda:0,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer3_img-macaque_0_seed-1_iter-12000_loss-mse_opt-Adam_lr-3.0e-03_sch-StepLR-3000.svg,1,0.00009573074203217402,8.99588137315277e-9,guenon,guenon,0.9959282315376548
macaque,ResNet50,layer3,StepLR-1000,Adam,12000,0.1,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer3_img-macaque_cpu_seed-0_iter-12000_loss-mse_opt-Adam_lr-1.0e-01_sch-StepLR-1000.svg,0,0.0010116727789863944,2.635307083664884e-9,guenon,"guenon,macaque,colobus",0.9562285333767729
macaque,ResNet50,layer3,StepLR-3000,Adam,12000,0.1,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer3_img-macaque_cpu_seed-0_iter-12000_loss-mse_opt-Adam_lr-1.0e-01_sch-StepLR-3000.svg,0,0.0003791847266256809,3.2331358852388803e-6,guenon,"guenon,macaque",0.9837934222546547
macaque,ResNet50,layer3,StepLR-5000,Adam,12000,0.1,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer3_img-macaque_cpu_seed-0_iter-12000_loss-mse_opt-Adam_lr-1.0e-01_sch-StepLR-5000.svg,0,0.0006037912098690867,6.753884008503519e-6,guenon,"guenon,macaque",0.9740979614821571
macaque,ResNet50,layer3,StepLR-5000,Adam,12000,0.01,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer3_img-macaque_cpu_seed-0_iter-12000_loss-mse_opt-Adam_lr-1.0e-02_sch-StepLR-5000.svg,0,0.000045853492338210344,9.653562216271894e-8,guenon,guenon,0.9980508922484838
macaque,ResNet50,layer3,StepLR-1000,Adam,12000,0.03,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer3_img-macaque_cpu_seed-0_iter-12000_loss-mse_opt-Adam_lr-3.0e-02_sch-StepLR-1000.svg,0,0.0003991161356680095,6.001505958863618e-10,guenon,"guenon,macaque",0.9829373165129816
macaque,ResNet50,layer3,StepLR-3000,Adam,12000,0.03,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer3_img-macaque_cpu_seed-0_iter-12000_loss-mse_opt-Adam_lr-3.0e-02_sch-StepLR-3000.svg,0,0.00014314983855001628,2.933517180281342e-7,guenon,"guenon,macaque",0.9939085736209882
macaque,ResNet50,layer3,StepLR-5000,Adam,12000,0.03,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer3_img-macaque_cpu_seed-0_iter-12000_loss-mse_opt-Adam_lr-3.0e-02_sch-StepLR-5000.svg,0,0.00014717955491505563,9.37365996378503e-7,guenon,guenon,0.9937380487292214
macaque,ResNet50,layer3,StepLR-1000,Adam,12000,0.1,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer3_img-macaque_cpu_seed-1_iter-12000_loss-mse_opt-Adam_lr-1.0e-01_sch-StepLR-1000.svg,1,0.0010481757344678044,2.8897888526557836e-9,guenon,"guenon,macaque",0.9546324220261447
macaque,ResNet50,layer3,StepLR-3000,Adam,12000,0.1,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer3_img-macaque_cpu_seed-1_iter-12000_loss-mse_opt-Adam_lr-1.0e-01_sch-StepLR-3000.svg,1,0.00035979022504761815,7.960782568261493e-6,guenon,"guenon,macaque",0.984663321992015
macaque,ResNet50,layer3,StepLR-5000,Adam,12000,0.1,cpu,mse,/mnt/ceph/users/wbroderick/plenoptic_experiments/deepnet_metamer/model-ResNet50-layer3_img-macaque_cpu_seed-1_iter-12000_loss-mse_opt-Adam_lr-1.0e-01_sch-StepLR-5000.svg,1,0.0006110557587817311,9.133475487033138e-8,guenon,"guenon,macaque",0.9737561668680391
