index,filename,coarse_to_fine,seed,search_func,init_reduced,LBFGS_max_iter,LBFGS_max_eval,LBFGS_history_size,learning_rate,synth_iter,loss,synth_duration
0,fig4a,False,1,strong_wolfe,False,40,40.0,100,0.5,318,0.0003369422047398,2624.531305074692
0,fig4a,False,0,strong_wolfe,False,10,,100,0.3,827,0.0005274547147564,834.3874576091766
0,fig16b,False,0,strong_wolfe,False,5,,100,1.1,895,0.0006307446747086,1284.2937972545624
0,fig16b,False,0,strong_wolfe,False,10,5.0,100,2.0,449,0.0100032994523644,234.41982531547544
0,fig4a,False,0,strong_wolfe,False,5,,100,0.03,2001,0.0016560234362259,1225.874980688095
0,fig4a,False,0,strong_wolfe,False,40,20.0,100,1.1,118,0.0240786485373973,372.1452054977417
0,fig4a,False,1,strong_wolfe,False,5,2.0,100,0.9,2001,0.0134254684671759,1221.2403619289398
0,fig4a,False,1,strong_wolfe,False,10,10.0,100,0.03,1403,0.0014487106818705,1290.279560804367
0,fig4a,False,1,strong_wolfe,False,5,2.0,100,0.5,2001,0.0200563706457614,1208.1675724983215
0,fig4a,False,1,strong_wolfe,False,20,,100,0.9,408,0.000472155661555,1741.5272433757782
0,fig4a,False,0,strong_wolfe,False,20,20.0,100,0.9,416,0.0003806943423114,1772.2940938472748
0,fig16b,False,1,strong_wolfe,False,5,2.0,100,0.5,2001,0.0069441744126379,1182.5736393928528
0,fig16b,False,1,strong_wolfe,False,20,10.0,100,1.0,645,0.0004448497784323,582.8885064125061
0,fig16b,False,0,strong_wolfe,False,10,,100,0.5,582,0.0004240677808411,1269.8627753257751
0,fig4a,False,0,strong_wolfe,False,20,,100,0.1,568,0.0004297229461371,1186.3881952762604
0,fig4a,False,1,strong_wolfe,False,20,10.0,100,1.1,851,0.0006062675383873,1895.1051943302157
0,fig4a,False,0,strong_wolfe,False,20,20.0,100,1.1,118,0.0240786485373973,412.7816393375397
0,fig16b,False,0,strong_wolfe,False,20,,100,0.1,495,0.0003392382641322,1018.776113986969
0,fig16b,False,1,strong_wolfe,False,20,10.0,100,1.1,680,0.0004204319848213,1416.1794278621674
0,fig4a,False,1,strong_wolfe,False,10,10.0,100,0.9,810,0.0006245385156944,1781.4563167095184
0,fig16b,False,0,strong_wolfe,False,40,,100,0.5,209,0.0002470587205607,1690.1508572101593
0,fig4a,False,1,strong_wolfe,False,20,20.0,100,0.5,485,0.000543040165212,1870.567140579224
0,fig4a,False,0,strong_wolfe,False,40,,100,1.0,242,0.0002933617506641,890.1043930053711
0,fig4a,False,1,strong_wolfe,False,40,,100,2.0,69,0.0440489761531353,118.9278645515442
0,fig4a,False,0,strong_wolfe,False,20,20.0,100,1.0,436,0.0004006744129583,963.225638628006
0,fig16b,False,1,strong_wolfe,False,5,5.0,100,1.1,1210,0.0007700201822444,1393.5468950271606
0,fig16b,False,0,strong_wolfe,False,40,40.0,100,0.1,332,0.0002895565994549,1078.940767288208
0,fig4a,False,0,strong_wolfe,False,20,,100,0.9,379,0.0003671725571621,1672.4723663330078
0,fig4a,False,0,strong_wolfe,False,10,,100,0.5,741,0.0005505771841853,1796.0057072639463
0,fig16b,False,1,strong_wolfe,False,10,5.0,100,2.0,159,0.0299919676035642,90.27935338020325
0,fig4a,False,1,strong_wolfe,False,10,5.0,100,0.9,1232,0.0014109418261796,1365.9868955612185
0,fig16b,False,0,strong_wolfe,False,5,5.0,100,0.03,2001,0.0019942491780966,1011.6882600784302
0,fig16b,False,0,strong_wolfe,False,40,20.0,100,0.3,395,0.0003343699791003,678.639885187149
0,fig4a,False,1,strong_wolfe,False,5,5.0,100,1.0,1239,0.0013989271828904,580.6375541687012
0,fig4a,False,0,strong_wolfe,False,40,40.0,100,0.5,275,0.0003312468761578,2275.804306745529
0,fig4a,False,1,strong_wolfe,False,5,5.0,100,0.01,2001,0.0093862488865852,1098.2631604671478
0,fig4a,False,0,strong_wolfe,False,20,,100,2.0,128,0.0199000556021928,207.4473466873169
0,fig16b,False,1,strong_wolfe,False,5,5.0,100,0.01,2001,0.0035410930868238,1095.5076739788055
0,fig16b,False,1,strong_wolfe,False,20,10.0,100,0.03,1397,0.0008411058224737,1272.8356623649595
0,fig16b,False,1,strong_wolfe,False,5,5.0,100,1.0,1205,0.0007076885667629,759.3395483493805
0,fig16b,False,0,strong_wolfe,False,20,10.0,100,1.0,594,0.000447618367616,534.9917855262756
0,fig4a,False,1,strong_wolfe,False,20,10.0,100,0.3,1000,0.0006879256688989,896.5983884334564
0,fig4a,False,0,strong_wolfe,False,10,10.0,100,0.1,1055,0.000936129305046,963.4529674053192
0,fig4a,False,0,strong_wolfe,False,40,20.0,100,1.0,436,0.0004006744129583,755.7031579017639
0,fig16b,False,1,strong_wolfe,False,10,,100,0.1,969,0.0005372836021706,1296.9373154640198
0,fig4a,False,1,strong_wolfe,False,40,40.0,100,1.1,298,0.0003184326051268,2452.8633620738983
0,fig4a,False,0,strong_wolfe,False,5,2.0,100,2.0,1422,0.0199000556021928,422.8871500492096
0,fig4a,False,1,strong_wolfe,False,20,20.0,100,1.1,459,0.000497750181239,1915.767204284668
0,fig16b,False,0,strong_wolfe,False,40,20.0,100,1.0,339,0.0003255012852605,580.7928748130798
0,fig16b,False,0,strong_wolfe,False,10,10.0,100,0.1,1001,0.0006413553492166,907.925440788269
0,fig4a,False,0,strong_wolfe,False,20,10.0,100,1.1,192,0.0240786485373973,438.5247411727905
0,fig4a,False,0,strong_wolfe,False,10,5.0,100,0.01,2001,0.0088171074166893,1046.6081387996674
