index,filename,seed,loss,LBFGS_max_iter,LBFGS_max_eval,LBFGS_history_size,learning_rate,synth_iter,synth_loss,synth_duration
0,fig16d,1,0.6212415993611268,40,40.0,30,3.0,80,0.0966956913471221,239.28880548477173
0,fig4a,0,0.06912992373391022,20,20.0,300,3.0,101,0.009988042525947,291.9152820110321
0,fig4a,1,0.11771190074204883,20,10.0,100,0.3,101,0.0186201035976409,135.30808448791504
0,fig16b,0,0.2333611806062903,5,2.0,3,1.0,101,0.037391010671854,24.117470502853397
0,fig16d,0,0.9290616655966951,20,20.0,300,1.0,64,0.1568669229745865,118.35627269744872
0,fig16b,0,0.03314792599817494,10,10.0,300,3.0,101,0.0048719085752964,146.19908380508423
0,fig16b,1,0.003534189517043271,40,,10,3.0,101,0.0005277719465084,586.773307800293
0,fig4a,1,0.10567287589402531,10,,100,0.3,101,0.016175964847207,140.05959248542786
0,fig16b,0,0.007119633831388851,20,,10,1.0,101,0.0011020136298611,268.0774385929108
0,fig16b,1,0.0022488315265401224,40,,100,3.0,101,0.000337541277986,624.2030293941498
0,fig16b,0,0.22383374570815723,5,2.0,10,1.0,101,0.0348969735205173,26.45522117614746
0,fig16d,0,0.551909997410705,40,20.0,30,3.0,101,0.0861068740487098,213.78272986412048
0,fig16d,0,0.9824799347043983,10,5.0,10,0.3,101,0.1655601561069488,68.97156834602356
0,fig4a,0,0.10729837107622835,40,20.0,3,1.0,101,0.0165546741336584,249.6834864616394
0,fig4a,1,0.23497057996989165,20,10.0,3,0.3,101,0.0375857912003994,115.2455279827118
0,fig16b,0,0.0025085384654974625,40,40.0,100,1.0,101,0.0003951844701077,501.0334904193878
0,fig4a,0,0.08404831141268541,10,10.0,300,1.0,101,0.012266538105905,145.13130044937134
0,fig4a,1,0.11997254941201697,20,10.0,300,0.3,101,0.0191539917141199,152.51605367660522
0,fig16d,1,0.7707741408712255,40,,3,1.0,84,0.1235710233449935,273.2156834602356
0,fig4a,1,0.43666777982075555,5,,3,0.3,101,0.0681309774518013,74.03967618942261
0,fig16b,1,0.031102960761718156,20,10.0,100,0.3,101,0.0040448820218443,123.45859622955322
0,fig4a,0,0.2489433983280836,5,,100,3.0,101,0.0409878194332122,86.51436710357666
0,fig16b,1,0.18448227249793103,5,2.0,300,1.0,101,0.0290458537638187,24.98617124557495
0,fig16d,0,0.9981474417887766,10,10.0,10,1.0,82,0.1671289205551147,117.08451247215272
0,fig16d,0,0.8152143413412816,5,5.0,30,1.0,101,0.1336556524038314,67.71243858337402
0,fig16d,1,1.1780980231071516,20,20.0,10,0.3,63,0.2074089795351028,123.53854703903198
0,fig16d,1,0.8808113114842995,20,10.0,3,1.0,101,0.1451348960399627,117.49465656280518
0,fig4a,0,0.12267890584547994,20,10.0,100,0.3,101,0.0183146651834249,135.13992857933044
